acc_x,acc_y,acc_z,label
1.048172,0.32139587,0.48248005,1
1.0230408,0.053253174,0.6129732,1
0.5370178,0.12147522,0.8224611,1
0.06895447,0.38365173,0.27657795,1
-0.25427246,0.6637726,-0.05142498,1
-0.4673462,0.9702301,0.040753365,1
-0.58825684,1.1976776,0.2921419,1
-0.21835327,1.1880951,0.03716755,1
0.24014282,0.9247284,-0.110079765,1
0.33470154,0.61468506,0.052731514,1
0.42448425,0.6661682,-0.013110161,1
0.51786804,0.59313965,0.22990131,1
0.28442383,0.6134949,0.4776888,1
-0.06272888,0.7583313,0.29453754,1
-0.22673035,0.8696747,-0.12922955,1
-0.37039185,1.0755768,-0.047839165,1
-0.36080933,1.3916016,-0.055010796,1
-0.40750122,1.4514618,-0.05382061,1
-0.44700623,1.124649,0.14849567,1
-0.4194641,0.77749634,0.18560505,1
-0.29736328,0.9139557,-0.20225811,1
-0.14413452,0.9630432,-0.63441753,1
-0.16567993,1.116272,-0.6427946,1
-0.19680786,1.5065308,-0.090929985,1
0.0066986084,1.8177795,0.3783388,1
-0.0016784668,1.7627106,0.26940632,1
-0.23631287,1.4945526,-0.5254698,1
-0.50805664,1.2407684,-0.8271513,1
-0.6804352,0.8648834,-0.6427946,1
-0.88752747,0.7858734,0.06828022,1
-0.71875,0.82177734,0.50402546,1
-0.30934143,0.92951965,0.3867159,1
-0.19560242,1.0863495,0.40227985,1
-0.18722534,1.1916962,0.107785225,1
-0.21116638,1.4011841,-0.34231853,1
-0.2207489,1.5651855,-0.27647686,1
-0.28179932,1.8153839,-0.14000225,1
-0.024429321,1.6681366,-0.17831707,1
0.14077759,1.500534,-0.08972454,1
0.1108551,1.3700562,-0.23338604,1
0.018676758,1.2012634,-0.052615166,1
-0.20758057,1.0659943,0.50762653,1
-0.44221497,0.7032776,0.68838215,1
-0.6624756,0.46983337,0.25861835,1
-0.86958313,0.566803,-0.13043499,1
-0.8611908,0.68052673,0.028775215,1
-0.75346375,0.8409424,0.5447359,1
-0.61698914,1.0935211,0.49685383,1
-0.3799591,1.2826691,0.21552753,1
-0.2315216,1.3066101,-0.14599895,1
-0.18603516,1.3281555,-0.5554075,1
-0.06871033,1.377243,-0.6104765,1
-0.049560547,1.2335815,-0.064593315,1
-0.12138367,1.1102905,0.33643818,1
-0.18243408,1.100708,0.13772297,1
-0.32728577,1.0576172,-0.37344646,1
-0.57748413,0.9498749,-0.66434,1
-1.0431519,0.8660736,-0.59730816,1
-1.3580017,0.96902466,-0.5757475,1
-1.454956,1.0995178,-0.3650694,1
-1.3783417,1.2563324,-0.42731,1
-1.2586365,1.5256805,-0.4656248,1
-1.1473083,1.6992645,-0.31598186,1
-1.1604767,1.6645508,-0.22261333,1
-1.0635071,1.5208893,-0.11845684,1
-0.82289124,1.3078003,5.8174133E-5,1
-0.5128479,1.0121307,-0.02748394,1
-0.16209412,0.9534607,-0.055010796,1
0.16352844,1.1581726,0.007229805,1
0.46759033,1.2228088,0.295743,1
0.4951172,1.3317566,0.63091755,1
0.5238495,1.4299164,0.5662813,1
0.36463928,1.329361,0.20116901,1
0.050994873,1.3916016,-0.08015728,1
-0.23631287,1.5340576,0.0251894,1
-0.29377747,1.4646301,0.16405964,1
-0.28419495,1.3449249,0.14729023,1
-0.26504517,1.2910461,-0.0071287155,1
-0.15849304,1.164154,-0.38901043,1
-0.16567993,1.0444489,-0.124453545,1
-0.13096619,1.0252991,0.42023945,1
-0.010055542,1.0420532,0.37115192,1
-0.010055542,1.0264893,0.19398212,1
-0.15490723,0.9953613,0.16405964,1
-0.20877075,1.0815582,0.16166401,1
-0.20399475,1.1976776,-0.0011472702,1
-0.3584137,1.1821136,-0.23936749,1
-0.40989685,1.1617584,-0.39140606,1
-0.34284973,1.1916962,-0.26570415,1
-0.19441223,1.2072449,0.033566475,1
-0.13096619,1.2419739,0.033566475,1
-4.8828125E-4,1.368866,0.1688509,1
0.10127258,1.4179382,0.24067402,1
0.05218506,1.3556976,0.4836855,1
-0.054351807,1.3652649,0.5878267,1
-0.15969849,1.3700562,0.2705965,1
-0.19560242,0.8924103,-0.2034483,1
-0.15371704,0.41716003,-0.63441753,1
-0.13694763,0.5308838,-0.53026104,1
-0.15490723,0.7547455,0.1293459,1
-0.15969849,0.9534607,0.537549,1
0.06295776,1.3281555,0.56986713,1
0.39216614,1.6884918,5.8174133E-5,1
0.6710968,1.9877625,-0.79602337,1
0.3095703,1.4694214,-0.77925396,1
0.023452759,1.1031036,-0.078951836,1
-0.47573853,0.942688,0.23707294,1
-0.605011,0.6098938,0.3388338,1
-0.62057495,0.48420715,0.22630024,1
-0.2099762,0.23519897,-0.047839165,1
0.41252136,0.04008484,-0.050219536,1
0.4364624,0.18252563,0.52198505,1
0.32513428,0.49977112,0.8284426,1
0.22576904,0.8253784,0.5124178,1
0.16352844,0.95825195,0.34241962,1
-0.11300659,1.1294403,-0.07297039,1
-0.17526245,1.0659943,-0.8570738,1
-0.19082642,0.9989624,-0.5601835,1
-0.24708557,1.0085297,0.010830879,1
-0.32369995,1.0049438,-0.03944683,1
-0.4051056,1.1593628,-0.110079765,1
-0.52241516,1.3712616,-0.086138725,1
-0.6229706,1.4011841,-0.29683208,1
-0.6900177,1.2563324,-0.41774273,1
-0.6624756,1.0959167,-0.28126812,1
-0.67684937,0.942688,-0.3363371,1
-0.6612854,0.8445282,-0.36146832,1
-0.52601624,0.90078735,-0.21184063,1
-0.32489014,0.9953613,-0.071780205,1
-0.08187866,1.0971222,0.052731514,1
0.10845947,1.2371826,0.27657795,1
0.22097778,1.4873657,0.28616047,1
0.44483948,1.5615997,0.019207954,1
0.31555176,1.4047699,0.24784565,1
-0.06512451,1.3066101,0.19877338,1
-0.11898804,1.2886505,0.11855793,1
-0.2099762,1.1916962,0.10899067,1
-0.10462952,1.0516357,0.21073627,1
0.031845093,1.1976776,0.3579836,1
0.19464111,1.1521912,0.0060396194,1
0.26885986,1.1090851,-0.545825,1
0.30119324,1.1533813,-0.3219633,1
0.31555176,1.2096405,-0.026278496,1
0.16711426,1.2635193,0.105389595,1
0.05458069,1.2910461,0.28616047,1
-0.17286682,1.2647095,0.23707294,1
-0.4278412,1.2072449,-0.17113018,1
-0.6361389,1.258728,-0.47400188,1
-0.6983948,1.1976776,-0.3578825,1
-0.6540985,1.0264893,0.20356464,1
-0.5068512,1.0312805,0.5423403,1
-0.29496765,1.0468445,0.43220234,1
-0.2901764,1.0360718,0.23827839,1
-0.49368286,1.0408478,-0.21423626,1
-0.58825684,1.0300751,-0.55180645,1
-0.46495056,1.1210632,-0.51829815,1
-0.42544556,1.1928864,-0.12564373,1
-0.24468994,1.1485901,0.1508913,1
-0.03878784,1.337738,-0.18310833,1
0.21260071,1.3233643,-0.2992277,1
0.18147278,1.2323914,-0.20584393,1
0.12879944,1.3233643,0.074276924,1
0.18984985,1.3520966,0.20834064,1
0.162323,1.1689453,-0.047839165,1
0.13838196,1.1066895,-0.23578167,1
0.11683655,1.1378174,0.0036439896,1
-0.04118347,1.0935211,0.24067402,1
-0.19322205,1.0169067,0.41424274,1
-0.25306702,1.037262,0.39869404,1
-0.3368683,1.0025482,0.045544624,1
-0.426651,0.922348,-0.25493145,1
-0.48770142,0.961853,-0.3076048,1
-0.50205994,1.0384674,-0.110079765,1
-0.4446106,1.1102905,0.010830879,1
-0.23989868,1.140213,0.016812325,1
-0.039993286,1.179718,0.013226509,1
0.08570862,1.1845093,0.03237629,1
0.22816467,1.1916962,-0.0071287155,1
0.3275299,1.2156372,-0.07297039,1
0.45321655,1.1150818,0.002453804,1
0.49032593,1.0719757,0.13772297,1
0.46398926,1.0528259,0.071881294,1
0.21141052,1.0348663,-0.117266655,1
-0.05316162,1.045639,-0.21661663,1
-0.24349976,1.0348663,-0.33513165,1
-0.3464508,1.0288849,-0.27408123,1
-0.41227722,1.179718,-0.06817913,1
-0.347641,1.3161926,0.002453804,1
-0.36080933,1.392807,-0.15317059,1
-0.41706848,1.3820343,-0.112475395,1
-0.40031433,1.4789886,0.06828022,1
-0.3009491,1.4634247,0.082654,1
-0.16567993,1.4670258,-0.026278496,1
-0.04597473,1.547226,0.074276924,1
0.09408569,1.5089264,-0.19507122,1
0.10725403,1.353302,-0.4560423,1
0.12760925,1.3042145,-0.18310833,1
0.09887695,1.3616791,0.067090034,1
0.011489868,1.2383728,0.13772297,1
-0.09265137,1.1078949,0.03237629,1
-0.2027893,1.0875397,-0.014315605,1
-0.4194641,1.021698,-0.15077496,1
-0.58706665,0.9750061,-0.083743095,1
-0.4673462,1.2383728,0.22511005,1
-0.21237183,1.3580933,0.31847858,1
0.013885498,1.4251251,0.004834175,1
0.20780945,1.531662,-0.02029705,1
0.40174866,1.4933624,-0.08494854,1
0.44963074,1.3497009,-0.09212017,1
0.40174866,1.2874603,0.04913044,1
0.23414612,1.2886505,0.17602253,1
-0.0028686523,1.0923309,0.27299213,1
-0.2494812,0.9786072,0.12095356,1
-0.45059204,0.9331207,-0.098116875,1
-0.5822754,0.86009216,-0.3363371,1
-0.7666321,0.6589813,-0.32796,1
-0.8384552,0.7056732,-0.093325615,1
-0.79774475,0.95466614,0.32566547,1
-0.7295227,0.9953613,0.41784382,1
-0.6864166,0.87086487,0.21552753,1
-0.5786743,0.9307251,0.04913044,1
-0.54156494,0.85769653,-0.10170269,1
-0.3584137,0.6996765,-0.30639935,1
-0.09744263,0.77030945,-0.078951836,1
0.09049988,0.85769653,0.30412006,1
0.12042236,0.88882446,0.16166401,1
0.18147278,0.89720154,0.06350422,1
-0.020828247,0.89959717,0.069485664,1
-0.2614441,0.82177734,0.064694405,1
-0.4158783,0.8840332,-0.026278496,1
-0.5128479,0.88642883,-0.18669415,1
-0.6337433,0.81700134,-0.26928997,1
-0.78338623,0.843338,-0.02508831,1
-0.6756439,0.9534607,0.11378193,1
-0.44940186,0.98579407,5.8174133E-5,1
-0.27700806,0.95466614,0.012021065,1
-0.16088867,0.9450836,-0.13762188,1
-0.033996582,0.9127655,-0.19986248,1
-0.049560547,0.87086487,0.11378193,1
-0.12019348,0.7463684,0.40467548,1
-0.20159912,0.71284485,0.26461506,1
-0.2997589,0.6996765,0.107785225,1
-0.3859558,0.74516296,-0.02029705,1
-0.4481964,0.7284088,0.107785225,1
-0.50445557,0.7367859,0.21912861,1
-0.5631256,0.76911926,0.16524982,1
-0.63734436,0.7870636,-0.098116875,1
-0.7438812,0.7355957,-0.22978497,1
-0.6588898,0.76672363,-0.14360332,1
-0.46974182,0.88882446,-0.021502495,1
-0.2961731,0.89959717,0.13172626,1
-0.10343933,0.96902466,0.22869587,1
0.040222168,1.0336761,0.08984089,1
0.13479614,1.006134,-0.13043499,1
0.14675903,1.0109253,-0.18310833,1
0.11802673,1.0971222,-0.07057476,1
0.10845947,1.076767,-0.03944683,1
0.048599243,1.0205078,-0.12922955,1
-0.044769287,1.0288849,-0.028674126,1
-0.1237793,1.0492401,0.06589985,1
-0.35003662,1.061203,0.117367744,1
-0.4374237,1.2228088,0.10180378,1
-0.5092468,1.495758,-0.102892876,1
-0.59065247,1.4514618,-0.15796185,1
-0.61938477,1.4035797,-0.14718914,1
-0.584671,1.511322,0.05152607,1
-0.6038208,1.5699768,0.06828022,1
-0.71754456,1.3880157,-0.050219536,1
-0.7378998,1.373642,-0.0370512,1
-0.76542664,1.2862549,0.05871296,1
-0.6912079,1.2635193,-0.114871025,1
-0.53678894,1.3066101,-0.02508831,1
-0.48651123,1.3305511,0.04673481,1
-0.44221497,1.274292,0.114972115,1
-0.48770142,1.329361,0.086239815,1
-0.5559387,1.3185883,-0.010714531,1
-0.7666321,1.2048645,-0.2381773,1
-0.7438812,1.1306305,-0.288455,1
-0.8013458,1.3018188,-0.37703228,1
-0.72831726,1.2706909,-0.28366375,1
-0.7319031,1.3963928,-0.23099041,1
-0.64572144,1.5173035,0.14251423,1
-0.7893677,1.7016602,0.19039631,1
-0.71754456,1.555603,0.36996174,1
-0.7307129,1.5639801,0.22271442,1
-0.545166,1.3880157,0.1915865,1
-0.5355835,1.5256805,-0.26211834,1
-0.2961731,1.3185883,-0.6044798,1
-0.2207489,1.4658203,-0.7409544,1
-0.19799805,1.447876,0.10419941,1
-0.30574036,1.6800995,0.17123127,1
-0.35482788,1.5196991,0.071881294,1
-0.5439606,1.7196045,-0.29562664,1
-0.6229706,1.4335022,-0.32675457,1
-0.6576843,1.5436401,-0.5159025,1
-0.76542664,1.3054199,0.01800251,1
-0.7690277,1.4754028,-0.1627531,1
-0.7809906,1.3161926,-0.013110161,1
-0.7690277,1.492157,-0.112475395,1
-0.72831726,1.2886505,0.39269733,1
-0.521225,1.5412445,0.23827839,1
-0.4625702,1.3892059,0.31489277,1
-0.20639038,1.4203339,-0.124453545,1
-0.09864807,1.2647095,-0.038256645,1
0.007904053,1.4598389,-0.15317059,1
-0.14653015,1.413147,0.18679523,1
-0.26623535,1.5029297,0.04194355,1
-0.545166,1.3832245,0.37115192,1
-0.54756165,1.4335022,0.20715046,1
-0.5750885,1.3832245,0.04913044,1
-0.39193726,1.5149078,-0.4488554,1
-0.29377747,1.3604736,-0.41653728,1
-0.17765808,1.3101959,-0.30639935,1
-0.13215637,1.1904907,0.21433735,1
-0.12498474,1.155777,0.16166401,1
-0.33566284,1.0264893,0.112576485,1
-0.4960785,1.195282,-0.04184246,1
-0.624176,1.3616791,-0.12564373,1
-0.76423645,1.5053253,-0.33273602,1
-0.89112854,1.5053253,-0.20584393,1
-0.9102783,1.5568085,-0.18669415,1
-0.7702179,1.6202545,-0.18908978,1
-0.79655457,1.5424347,-0.39378643,1
-0.5834656,1.7339783,-0.38901043,1
-0.38833618,1.887207,-0.119662285,1
-0.19322205,1.7962189,-0.2202177,1
0.058181763,1.586731,-0.119662285,1
0.3287201,1.4837799,-0.066988945,1
0.46998596,1.2778778,-0.15437603,1
0.37780762,0.9091797,-0.19746685,1
0.24612427,0.61109924,-0.062197685,1
-0.059143066,0.5332794,0.3112917,1
-0.4553833,0.393219,0.5626955,1
-0.7402954,0.26513672,0.4070711,1
-0.94859314,0.20169067,0.069485664,1
-1.1425171,0.2663269,-0.07536602,1
-1.1712494,0.32977295,0.27897358,1
-1.204773,0.40159607,0.49564838,1
-1.2478638,0.5332794,0.6800051,1
-1.3472137,0.63623047,0.2993288,1
-1.3651733,0.6470032,-0.124453545,1
-1.2694092,0.51293945,-0.42372417,1
-1.0347748,0.7439728,-0.36386395,1
-0.81451416,1.1856995,0.04194355,1
-0.5954437,1.2335815,0.03716755,1
-0.2602539,1.2778778,0.038357735,1
0.061767578,1.397583,0.103009224,1
0.3287201,1.2814789,-0.13043499,1
0.44125366,1.0863495,-0.16394329,1
0.55737305,1.0863495,0.067090034,1
0.5418091,0.858902,0.009625435,1
0.4185028,0.63383484,-0.34950542,1
0.06655884,0.6386261,-0.1412077,1
-0.39193726,0.56440735,0.10899067,1
-0.6181793,0.4494934,-0.086138725,1
-0.6505127,0.6206665,-0.100497246,1
-0.6732483,0.764328,0.05871296,1
-0.61938477,0.73439026,-0.069384575,1
-0.5068512,0.942688,-0.043047905,1
-0.49368286,1.2623138,0.064694405,1
-0.4374237,1.3317566,-0.16873455,1
-0.29257202,1.2659149,-0.15556622,1
-0.2602539,0.98817444,0.1843996,1
-0.46855164,0.7056732,0.24425983,1
-0.60621643,0.53208923,-0.0322752,1
-0.75346375,0.65179443,-0.42251873,1
-0.54756165,0.65419006,-0.08015728,1
-0.33805847,0.80023193,0.21194172,1
-0.41227722,0.9534607,0.25144672,1
-0.48291016,1.0875397,0.31968403,1
-0.5715027,1.2910461,0.028775215,1
-0.6540985,1.2671051,-0.26570415,1
-0.76423645,1.0420532,-0.53265667,1
-0.7438812,1.2156372,-0.6320219,1
-0.7738037,1.6837006,-0.39259624,1
-0.9282379,1.7076416,-0.07297039,1
-1.0287933,1.6681366,-0.12085247,1
-1.0886536,1.9494476,0.028775215,1
-1.1568756,1.8919983,-0.19627666,1
-1.1197662,1.6681366,-0.55780315,1
-0.93421936,1.808197,-0.13522625,1
-0.66007996,1.839325,0.34481525,1
-0.4888916,1.9482574,0.31489277,1
-0.73550415,1.95784,0.37473774,1
-0.82528687,1.9769897,0.028775215,1
-1.094635,2.0368347,-0.07297039,1
-1.3963013,2.0392303,0.11855793,1
-1.5638885,2.0739594,-0.17113018,1
-1.4489746,1.9949493,-0.33873272,1
-1.1903992,2.0907135,0.19039631,1
-0.9677429,1.8620605,0.23348713,1
-0.68522644,1.9901581,-0.14239788,1
-0.5535431,1.9302979,0.1796236,1
-0.66726685,1.4502563,-0.6918669,1
-0.9677429,1.2575226,-0.4368925,1
-0.8863373,1.2407684,0.119763374,1
-1.1269531,0.63983154,-0.7624998,1
-1.2263184,0.803833,-0.3794279,1
-0.9797058,1.2204132,0.40586567,1
-1.0299835,0.6158905,-0.22500896,1
-1.7183228,0.29864502,-0.5254698,1
-1.5986176,1.4933624,0.1688509,1
-1.47052,1.5963135,0.25742817,1
-1.7566223,1.0959167,-0.4081602,1
-1.7147369,2.6006775,0.28974628,1
-1.5387573,2.7826385,0.43101215,1
-1.8260651,1.6908875,-1.289218,1
-1.8907013,2.0583954,-1.0941038,1
-1.2849731,2.9478302,-0.31598186,1
-1.2370911,2.1864777,-0.30401897,1
-1.8703461,2.0356445,-1.0043211,1
-1.9661255,2.678482,-0.8235502,1
-1.6093903,2.8640442,-1.5621672,1
-1.2346954,1.9518433,-1.7704649,1
-1.9852753,1.8692474,-1.5633574,1
-2.0020294,2.515686,-1.0976896,1
-1.4489746,2.4737854,-0.8606596,1
-1.8164825,1.5831451,-0.35548687,1
-2.1995544,2.2750702,-0.50392437,1
-1.9373932,2.618637,-0.5709715,1
-1.8248596,2.2571106,-0.6619444,1
-1.8284607,1.5651855,-0.23578167,1
-1.1556854,2.0284576,-0.02029705,1
-0.71395874,2.0512085,0.9876528,1
-0.28419495,1.3987885,0.6967592,1
-0.09744263,1.2575226,0.7913332,1
0.46398926,1.1677399,1.181592,1
0.31436157,0.81340027,0.671628,1
0.11204529,0.65419006,0.064694405,1
-0.14413452,0.7355957,0.513608,1
-0.3572235,0.73799133,0.6069765,1
-0.60980225,0.80981445,0.8116884,1
-0.7510681,1.0863495,0.6285372,1
-0.7558594,1.2671051,0.4358034,1
-0.8193054,1.2802734,0.27299213,1
-1.0479431,1.4347076,0.15926838,1
-1.5519257,1.1090851,0.513608,1
-1.7051544,0.55244446,-0.086138725,1
-1.6919861,0.45787048,-0.55061626,1
-1.7362823,0.4255371,-0.3973875,1
-1.5710754,0.31900024,-0.24774456,1
-1.1676483,0.60749817,0.13532734,1
-1.1927948,0.8445282,0.28974628,1
-1.4657288,1.0097351,-0.5027342,1
-1.7506409,1.061203,-0.66434,1
-1.6572723,0.7164459,-0.21542645,1
-1.1832123,0.59672546,0.25623798,1
-0.76782227,1.0624084,0.20116901,1
-0.545166,1.0827484,-0.2321806,1
-0.25306702,0.8648834,-0.67750835,1
-0.09385681,0.8517151,-0.24895,1
-0.17166138,0.62306213,0.22750568,1
0.08331299,0.48181152,-0.03467083,1
0.29042053,0.7966461,0.25503254,1
0.15394592,0.83854675,0.55430317,1
0.0821228,0.52848816,0.31847858,1
0.18507385,0.93670654,0.17243671,1
0.019866943,1.085144,0.57226276,1
-0.29257202,0.5691986,0.7027559,1
-0.21595764,0.5416565,0.5674715,1
-0.13934326,0.9247284,0.5028353,1
-0.53079224,0.5799713,0.04913044,1
-0.6936035,0.55363464,-0.3698454,1
-0.6983948,0.8445282,-0.17233562,1
-0.92344666,0.74157715,-0.04423809,1
-1.2705994,0.25914,0.28017902,1
-1.2598267,0.50575256,0.014416695,1
-1.2239227,0.7751007,0.09940815,1
-1.5603027,0.40878296,0.11378193,1
-1.8356323,0.0017700195,0.21433735,1
-1.8823242,0.03529358,0.49325275,1
-1.9697113,-0.095199585,0.47530842,1
-1.9709167,-0.20054626,0.08984089,1
-1.5746765,0.12747192,-0.35429668,1
-1.1473083,0.630249,-0.5446348,1
-0.89112854,0.8732605,-0.64519024,1
